creative_id,campaign_id,creative_name,format,bitrate_kbps,duration_sec
CR-002981,CMP-1321,CMP-1321 Creative 1,Live,6216,15
CR-002982,CMP-1322,CMP-1322 Creative 1,VOD,11994,30
CR-002983,CMP-1323,CMP-1323 Creative 1,Live,12182,60
CR-002984,CMP-1324,CMP-1324 Creative 1,VOD,11330,15
CR-002985,CMP-1325,CMP-1325 Creative 1,Live,6316,15
CR-002986,CMP-1326,CMP-1326 Creative 1,VOD,9064,15
CR-002987,CMP-1327,CMP-1327 Creative 1,Live,7815,60
CR-002988,CMP-1328,CMP-1328 Creative 1,VOD,8671,15
CR-002989,CMP-1329,CMP-1329 Creative 1,Live,6078,60
CR-002990,CMP-1330,CMP-1330 Creative 1,VOD,12476,60
CR-002991,CMP-1331,CMP-1331 Creative 1,Live,8397,60
CR-002992,CMP-1332,CMP-1332 Creative 1,VOD,11886,30
CR-002993,CMP-1333,CMP-1333 Creative 1,Live,6532,60
CR-002994,CMP-1334,CMP-1334 Creative 1,VOD,8108,60
CR-002995,CMP-1335,CMP-1335 Creative 1,Live,10925,30
CR-002996,CMP-1336,CMP-1336 Creative 1,VOD,13634,30
CR-002997,CMP-1337,CMP-1337 Creative 1,Live,13829,30
CR-002998,CMP-1338,CMP-1338 Creative 1,VOD,8404,15
CR-002999,CMP-1339,CMP-1339 Creative 1,Live,8927,30
CR-003000,CMP-1340,CMP-1340 Creative 1,VOD,7328,60
CR-003001,CMP-1341,CMP-1341 Creative 1,Live,5954,30
CR-003002,CMP-1342,CMP-1342 Creative 1,VOD,7927,60
CR-003003,CMP-1343,CMP-1343 Creative 1,Live,6745,30
CR-003004,CMP-1344,CMP-1344 Creative 1,VOD,5363,15
CR-003005,CMP-1345,CMP-1345 Creative 1,Live,11474,30
CR-003006,CMP-1346,CMP-1346 Creative 1,VOD,10629,60
CR-003007,CMP-1347,CMP-1347 Creative 1,Live,8012,60
CR-003008,CMP-1348,CMP-1348 Creative 1,VOD,8260,30
CR-003009,CMP-1349,CMP-1349 Creative 1,Live,8891,15
CR-003010,CMP-1350,CMP-1350 Creative 1,VOD,8221,30
CR-003011,CMP-1351,CMP-1351 Creative 1,Live,5216,30
CR-003012,CMP-1352,CMP-1352 Creative 1,VOD,10194,30
CR-003013,CMP-1353,CMP-1353 Creative 1,Live,6424,60
CR-003014,CMP-1354,CMP-1354 Creative 1,VOD,11682,15
CR-003015,CMP-1355,CMP-1355 Creative 1,Live,8196,60
CR-003016,CMP-1356,CMP-1356 Creative 1,VOD,13833,15
CR-003017,CMP-1357,CMP-1357 Creative 1,Live,7799,30
CR-003018,CMP-1358,CMP-1358 Creative 1,VOD,11759,30
CR-003019,CMP-1359,CMP-1359 Creative 1,Live,9523,60
CR-003020,CMP-1360,CMP-1360 Creative 1,VOD,9321,30
CR-003021,CMP-1361,CMP-1361 Creative 1,Live,8974,30
CR-003022,CMP-1362,CMP-1362 Creative 1,VOD,9596,15
CR-003023,CMP-1363,CMP-1363 Creative 1,Live,7559,15
CR-003024,CMP-1364,CMP-1364 Creative 1,VOD,6733,30
CR-003025,CMP-1365,CMP-1365 Creative 1,Live,9652,30
CR-003026,CMP-1366,CMP-1366 Creative 1,VOD,6951,15
CR-003027,CMP-1367,CMP-1367 Creative 1,Live,10834,30
CR-003028,CMP-1368,CMP-1368 Creative 1,VOD,11547,15
CR-003029,CMP-1369,CMP-1369 Creative 1,Live,11528,60
CR-003030,CMP-1370,CMP-1370 Creative 1,VOD,5601,15
CR-003031,CMP-1371,CMP-1371 Creative 1,Live,12900,60
CR-003032,CMP-1372,CMP-1372 Creative 1,VOD,9783,15
CR-003033,CMP-1373,CMP-1373 Creative 1,Live,9222,30
CR-003034,CMP-1374,CMP-1374 Creative 1,VOD,5368,60
CR-003035,CMP-1375,CMP-1375 Creative 1,Live,6478,60
CR-003036,CMP-1376,CMP-1376 Creative 1,VOD,12281,30
CR-003037,CMP-1377,CMP-1377 Creative 1,Live,9909,30
CR-003038,CMP-1378,CMP-1378 Creative 1,VOD,10528,30
CR-003039,CMP-1379,CMP-1379 Creative 1,Live,10135,15
CR-003040,CMP-1380,CMP-1380 Creative 1,VOD,13977,15
CR-003041,CMP-1381,CMP-1381 Creative 1,Live,8151,15
CR-003042,CMP-1382,CMP-1382 Creative 1,VOD,12610,30
CR-003043,CMP-1383,CMP-1383 Creative 1,Live,11730,60
CR-003044,CMP-1384,CMP-1384 Creative 1,VOD,11366,60
CR-003045,CMP-1385,CMP-1385 Creative 1,Live,5783,30
CR-003046,CMP-1386,CMP-1386 Creative 1,VOD,10654,60
CR-003047,CMP-1387,CMP-1387 Creative 1,Live,9088,60
CR-003048,CMP-1388,CMP-1388 Creative 1,VOD,10948,60
CR-003049,CMP-1389,CMP-1389 Creative 1,Live,8206,60
CR-003050,CMP-1390,CMP-1390 Creative 1,VOD,13049,30
CR-003051,CMP-1391,CMP-1391 Creative 1,Live,8508,60
CR-003052,CMP-1392,CMP-1392 Creative 1,VOD,9390,60
CR-003053,CMP-1393,CMP-1393 Creative 1,Live,10205,30
CR-003054,CMP-1394,CMP-1394 Creative 1,VOD,8675,30
CR-003055,CMP-1395,CMP-1395 Creative 1,Live,5789,30
CR-003056,CMP-1396,CMP-1396 Creative 1,VOD,9474,30
CR-003057,CMP-1397,CMP-1397 Creative 1,Live,8865,60
CR-003058,CMP-1398,CMP-1398 Creative 1,VOD,7957,30
CR-003059,CMP-1399,CMP-1399 Creative 1,Live,13166,30
CR-003060,CMP-1400,CMP-1400 Creative 1,VOD,12317,15
